State,State_Clean,County,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
MONTANA - Nonmetropolitan Counties,MONTANA ,Flathead,191,2,36,6,147,862,141,622,99,4
MONTANA - Nonmetropolitan Counties,MONTANA ,Gallatin,86,0,25,0,61,392,25,333,34,1
MONTANA - Nonmetropolitan Counties,MONTANA ,Garfield,0,0,0,0,0,0,0,0,0,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Golden Valley,2,0,0,0,2,7,3,4,0,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Hill,22,1,3,1,17,146,10,119,17,4
MONTANA - Nonmetropolitan Counties,MONTANA ,Jefferson,23,0,2,0,21,83,27,42,14,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Lake,81,3,10,1,67,260,52,163,45,3
MONTANA - Nonmetropolitan Counties,MONTANA ,Lewis and Clark,63,1,12,1,49,330,74,201,55,3
MONTANA - Nonmetropolitan Counties,MONTANA ,Lincoln,22,0,2,0,20,69,6,56,7,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Madison,10,0,2,0,8,50,11,31,8,1
MONTANA - Nonmetropolitan Counties,MONTANA ,McCone,0,0,0,0,0,4,1,3,0,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Meagher,6,0,0,0,6,8,3,5,0,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Musselshell,11,0,1,0,10,28,2,21,5,2
MONTANA - Nonmetropolitan Counties,MONTANA ,Park,12,0,6,0,6,26,2,21,3,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Phillips,15,0,2,0,13,52,8,34,10,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Powell,12,1,3,0,8,19,4,8,7,1
MONTANA - Nonmetropolitan Counties,MONTANA ,Prairie,11,0,0,0,11,1,0,1,0,1
MONTANA - Nonmetropolitan Counties,MONTANA ,Ravalli,65,0,11,0,54,266,50,196,20,3
MONTANA - Nonmetropolitan Counties,MONTANA ,Richland,14,0,1,0,13,32,7,20,5,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Roosevelt,60,0,3,3,54,65,26,26,13,2
MONTANA - Nonmetropolitan Counties,MONTANA ,Sanders,5,0,1,0,4,35,5,27,3,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Sweet Grass,20,1,3,0,16,46,2,36,8,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Teton,9,0,3,0,6,28,5,18,5,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Toole,30,0,4,0,26,51,4,43,4,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Valley,22,0,3,0,19,15,1,13,1,0
MONTANA - Nonmetropolitan Counties,MONTANA ,Wheatland,9,0,0,0,9,7,0,6,1,0
NEBRASKA - Metropolitan Counties,NEBRASKA ,Cass,27,0,12,1,14,138,13,104,21,1
NEBRASKA - Metropolitan Counties,NEBRASKA ,Dixon,2,0,0,0,2,30,8,18,4,0
NEBRASKA - Metropolitan Counties,NEBRASKA ,Douglas,71,1,18,6,46,605,155,384,66,5
NEBRASKA - Metropolitan Counties,NEBRASKA ,Hall,35,0,2,1,32,113,31,73,9,0
NEBRASKA - Metropolitan Counties,NEBRASKA ,Lancaster,20,0,15,0,5,146,41,86,19,
NEBRASKA - Metropolitan Counties,NEBRASKA ,Merrick,3,0,1,0,2,3,1,1,1,0
NEBRASKA - Metropolitan Counties,NEBRASKA ,Sarpy,35,0,17,3,15,798,57,631,110,0
NEBRASKA - Metropolitan Counties,NEBRASKA ,Saunders,8,0,1,0,7,65,23,34,8,0
NEBRASKA - Metropolitan Counties,NEBRASKA ,Seward,3,0,0,0,3,16,7,4,5,1
NEBRASKA - Metropolitan Counties,NEBRASKA ,Washington,2,0,0,0,2,79,15,56,8,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Adams,4,0,2,0,2,72,13,54,5,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Arthur,0,0,0,0,0,0,0,0,0,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Boone,2,0,1,0,1,15,4,10,1,1
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Box Butte,4,0,0,0,4,14,2,8,4,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Buffalo,13,1,4,0,8,87,20,58,9,2
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Burt6,3,0,1,0,2,20,10,7,3,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Butler,6,0,2,0,4,28,8,15,5,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Cedar,3,0,0,0,3,27,0,23,4,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Chase6,2,1,0,0,1,6,3,2,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Cherry,2,0,0,0,2,9,2,3,4,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Cheyenne,7,0,1,0,6,14,1,11,2,1
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Colfax,9,0,3,0,6,27,4,21,2,1
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Cuming,6,0,4,0,2,3,1,1,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Custer,6,0,2,0,4,35,3,29,3,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Dawson,18,1,4,0,13,36,16,19,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Deuel,4,0,0,0,4,5,0,5,0,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Dodge,3,0,1,0,2,92,26,59,7,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Fillmore,5,0,3,0,2,16,4,11,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Franklin,0,0,0,0,0,10,2,6,2,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Frontier,3,0,1,0,2,24,3,20,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Furnas,7,0,2,0,5,57,13,35,9,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Gage,11,0,0,1,10,77,16,54,7,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Gosper,2,0,0,0,2,9,1,7,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Greeley6,0,0,0,0,0,0,0,0,0,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Hamilton,2,0,1,0,1,20,5,12,3,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Holt6,1,0,1,0,0,2,0,2,0,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Hooker6,0,0,0,0,0,0,0,0,0,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Jefferson,14,0,2,0,12,95,28,62,5,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Johnson,5,0,2,0,3,39,6,25,8,1
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Kearney,6,0,4,0,2,40,13,23,4,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Keith,3,0,0,0,3,17,1,14,2,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Keya Paha,2,0,0,0,2,0,0,0,0,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Knox6,0,0,0,0,0,29,3,16,10,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Lincoln,16,0,5,2,9,66,20,36,10,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Madison,10,0,3,0,7,19,4,14,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Nemaha,10,0,3,2,5,17,5,8,4,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Perkins,0,0,0,0,0,24,4,17,3,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Platte,8,0,2,0,6,69,11,50,8,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Polk,0,0,0,0,0,20,1,19,0,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Saline,7,0,0,0,7,46,13,29,4,1
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Scotts Bluff,10,0,2,0,8,54,16,28,10,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Sherman,5,0,0,0,5,23,5,18,0,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Stanton,2,1,0,0,1,29,1,22,6,
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Thayer6,4,0,2,0,2,25,8,12,5,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Thurston,7,0,1,0,6,13,5,7,1,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Valley,5,0,3,0,2,4,0,1,3,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Wayne,6,0,1,0,5,10,5,2,3,1
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,Wheeler,0,0,0,0,0,1,0,1,0,0
NEBRASKA - Nonmetropolitan Counties,NEBRASKA ,York,3,0,3,0,0,21,2,14,5,0
NEVADA - Metropolitan Counties,NEVADA ,Storey,31,0,5,1,25,74,20,47,7,0
NEVADA - Metropolitan Counties,NEVADA ,Washoe6,223,2,32,18,171,616,160,370,86,7
NEVADA - Nonmetropolitan Counties,NEVADA ,Churchill,20,0,11,0,9,186,56,113,17,2
NEVADA - Nonmetropolitan Counties,NEVADA ,Elko,57,1,11,0,45,176,40,111,25,1
NEVADA - Nonmetropolitan Counties,NEVADA ,Esmeralda,6,0,1,1,4,6,1,4,1,1
NEVADA - Nonmetropolitan Counties,NEVADA ,Eureka,22,0,4,0,18,27,13,11,3,0
NEVADA - Nonmetropolitan Counties,NEVADA ,Humboldt,26,0,1,2,23,76,41,29,6,
NEVADA - Nonmetropolitan Counties,NEVADA ,Lander,62,2,23,0,37,56,25,26,5,2
NEVADA - Nonmetropolitan Counties,NEVADA ,Lyon,179,0,18,7,154,522,102,349,71,4
NEVADA - Nonmetropolitan Counties,NEVADA ,Mineral,4,0,1,0,3,48,3,38,7,3
NEVADA - Nonmetropolitan Counties,NEVADA ,Nye,113,2,5,21,85,715,167,404,144,0
NEVADA - Nonmetropolitan Counties,NEVADA ,Pershing,26,1,11,1,13,39,11,22,6,
NEW HAMPSHIRE - Metropolitan Counties,NEW HAMPSHIRE ,Rockingham,0,0,0,0,0,3,0,3,0,0
NEW HAMPSHIRE - Metropolitan Counties,NEW HAMPSHIRE ,Strafford,3,0,1,0,2,4,0,3,1,1
NEW HAMPSHIRE - Nonmetropolitan Counties,NEW HAMPSHIRE ,Carroll,4,0,0,0,4,49,7,38,4,0
NEW HAMPSHIRE - Nonmetropolitan Counties,NEW HAMPSHIRE ,Cheshire,0,0,0,0,0,7,2,5,0,0
NEW HAMPSHIRE - Nonmetropolitan Counties,NEW HAMPSHIRE ,Grafton,4,0,4,0,0,4,0,4,0,0
NEW HAMPSHIRE - Nonmetropolitan Counties,NEW HAMPSHIRE ,Merrimack,1,0,1,0,0,1,1,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Atlantic,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Bergen,2,0,2,0,0,46,2,44,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Burlington,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Camden,2,0,0,0,2,44,4,38,2,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Cape May,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Cumberland,0,0,0,0,0,1,0,1,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Essex,131,0,9,35,87,135,5,127,3,8
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Gloucester,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Hudson,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Hunterdon,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Mercer,2,0,0,0,2,14,1,6,7,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Middlesex,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Monmouth,7,0,0,0,7,1,0,1,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Morris,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Ocean,0,0,0,0,0,8,0,8,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Passaic,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Salem,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Somerset,1,0,0,0,1,1,0,1,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Sussex,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Union,0,0,0,0,0,0,0,0,0,0
NEW JERSEY - Metropolitan Counties,NEW JERSEY ,Warren,0,0,0,0,0,0,0,0,0,0
NEW MEXICO - Metropolitan Counties,NEW MEXICO ,Sandoval,144,0,1,1,142,102,43,59,0,
NEW MEXICO - Metropolitan Counties,NEW MEXICO ,Santa Fe,103,0,6,7,90,414,258,156,0,
NEW MEXICO - Metropolitan Counties,NEW MEXICO ,Torrance,65,0,5,1,59,105,57,25,23,
NEW MEXICO - Metropolitan Counties,NEW MEXICO ,Valencia,376,3,17,6,350,907,315,421,171,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Catron,1,0,0,0,1,15,9,6,0,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Chaves,54,3,9,3,39,223,90,98,35,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Cibola,12,0,2,0,10,37,14,16,7,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Colfax,3,0,0,0,3,8,5,3,0,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,De Baca,4,0,1,0,3,15,11,2,2,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Grant,24,0,5,0,19,112,52,60,0,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Guadalupe,0,0,0,0,0,6,0,6,0,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Hidalgo,10,0,0,0,10,17,5,7,5,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Lea,60,4,4,5,47,342,112,160,70,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Lincoln,43,2,1,2,38,118,52,55,11,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Luna,63,0,1,1,61,222,97,98,27,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,McKinley,183,1,0,7,175,222,89,86,47,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Otero,149,0,13,2,134,272,108,138,26,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Quay,1,0,0,0,1,13,6,7,0,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,San Miguel,0,0,0,0,0,2,0,2,0,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Sierra,43,1,7,0,35,71,26,41,4,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Socorro,15,0,0,1,14,61,13,42,6,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Taos,28,2,2,2,22,93,43,30,20,
NEW MEXICO - Nonmetropolitan Counties,NEW MEXICO ,Union,2,0,0,0,2,15,3,10,2,
NEW YORK - Metropolitan Counties,NEW YORK ,Albany,25,1,4,1,19,121,21,90,10,0
NEW YORK - Metropolitan Counties,NEW YORK ,Broome,51,0,22,11,18,486,60,403,23,1
NEW YORK - Metropolitan Counties,NEW YORK ,Chemung,9,0,2,0,7,221,18,198,5,0
NEW YORK - Metropolitan Counties,NEW YORK ,Dutchess,38,0,12,6,20,353,48,279,26,2
NEW YORK - Metropolitan Counties,NEW YORK ,Erie,50,0,0,2,48,505,72,411,22,7
NEW YORK - Metropolitan Counties,NEW YORK ,Herkimer,0,0,0,0,0,1,1,0,0,0
NEW YORK - Metropolitan Counties,NEW YORK ,Jefferson,28,0,5,0,23,227,18,204,5,1
NEW YORK - Metropolitan Counties,NEW YORK ,Livingston,32,0,14,3,15,283,31,250,2,1
NEW YORK - Metropolitan Counties,NEW YORK ,Madison,20,0,6,0,14,85,15,68,2,0
NEW YORK - Metropolitan Counties,NEW YORK ,Monroe,209,0,44,42,123,2341,264,2001,76,2
NEW YORK - Metropolitan Counties,NEW YORK ,Nassau,1179,9,40,339,791,9655,583,8677,395,35
NEW YORK - Metropolitan Counties,NEW YORK ,Niagara,56,0,14,6,36,475,78,372,25,0
NEW YORK - Metropolitan Counties,NEW YORK ,Oneida,70,0,48,3,19,309,53,240,16,0
NEW YORK - Metropolitan Counties,NEW YORK ,Onondaga,191,0,49,29,113,1518,210,1204,104,9
NEW YORK - Metropolitan Counties,NEW YORK ,Ontario,69,2,26,5,36,669,87,571,11,0
NEW YORK - Metropolitan Counties,NEW YORK ,Orleans,15,0,6,1,8,115,19,87,9,0
NEW YORK - Metropolitan Counties,NEW YORK ,Oswego,33,1,17,3,12,268,40,202,26,0
NEW YORK - Metropolitan Counties,NEW YORK ,Putnam,18,0,4,4,10,127,15,108,4,0
NEW YORK - Metropolitan Counties,NEW YORK ,Rensselaer,18,0,5,5,8,230,21,199,10,1
NEW YORK - Metropolitan Counties,NEW YORK ,Schoharie,5,0,1,0,4,18,2,13,3,3
NEW YORK - Metropolitan Counties,NEW YORK ,Suffolk,34,0,0,0,34,0,0,0,0,0
NEW YORK - Metropolitan Counties,NEW YORK ,Suffolk County Police Department,1183,24,159,281,719,14828,891,13161,776,42
NEW YORK - Metropolitan Counties,NEW YORK ,Tioga,7,0,5,1,1,140,45,89,6,1
NEW YORK - Metropolitan Counties,NEW YORK ,Ulster,21,0,6,1,14,145,25,115,5,0
NEW YORK - Metropolitan Counties,NEW YORK ,Washington,30,0,26,1,3,67,12,55,0,0
NEW YORK - Metropolitan Counties,NEW YORK ,Wayne,63,0,16,7,40,333,81,237,15,3
NEW YORK - Metropolitan Counties,NEW YORK ,Westchester Public Safety,30,0,1,2,27,199,10,182,7,2
NEW YORK - Metropolitan Counties,NEW YORK ,Yates,12,0,3,0,9,98,31,66,1,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Allegany,3,0,0,0,3,7,0,3,4,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Cattaraugus,48,0,13,0,35,202,44,136,22,6
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Chautauqua,33,1,16,2,14,428,148,266,14,9
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Chenango,32,0,15,1,16,274,71,194,9,1
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Clinton,11,0,0,0,11,34,3,31,0,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Columbia,25,1,6,1,17,251,54,189,8,3
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Delaware,22,0,12,0,10,151,46,100,5,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Essex,2,0,0,0,2,4,0,4,0,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Franklin,0,0,0,0,0,0,0,0,0,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Fulton,22,0,9,1,12,288,34,247,7,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Greene,13,0,2,3,8,26,7,19,0,2
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Hamilton,1,0,0,0,1,6,1,5,0,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Lewis,12,0,4,0,8,54,18,33,3,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Montgomery,6,0,0,1,5,212,8,192,12,1
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Otsego,13,0,5,0,8,29,3,24,2,1
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Schuyler,5,0,1,0,4,10,2,7,1,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Seneca,2,0,1,0,1,43,2,41,0,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Steuben,9,0,2,0,7,47,13,31,3,1
NEW YORK - Nonmetropolitan Counties,NEW YORK ,St. Lawrence,11,0,2,1,8,25,8,15,2,0
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Sullivan,27,0,6,1,20,273,34,234,5,1
NEW YORK - Nonmetropolitan Counties,NEW YORK ,Wyoming,17,0,7,1,9,96,20,76,0,0
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Alamance,118,3,11,10,94,649,230,368,51,4
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Alexander,86,8,27,1,50,429,138,247,44,3
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Anson,26,3,4,3,16,181,92,82,7,1
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Buncombe,219,0,14,27,178,1830,520,1071,239,19
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Burke,110,4,16,9,81,1045,349,553,143,3
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Cabarrus,38,2,3,8,25,640,156,435,49,6
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Caldwell,75,2,18,9,46,1199,439,594,166,13
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Camden,11,0,0,1,10,74,32,38,4,1
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Chatham,60,0,13,6,41,478,173,278,27,9
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Craven,119,4,8,11,96,919,399,436,84,3
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Cumberland,458,3,43,65,347,1964,494,1324,146,63
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Currituck,63,0,8,1,54,268,69,187,12,2
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Franklin,77,1,8,5,63,616,198,368,50,4
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Gaston,17,0,0,0,17,5,0,4,1,0
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Granville,57,1,5,3,48,316,99,198,19,3
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Guilford,206,3,8,28,167,1063,399,561,103,14
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Haywood,118,0,21,2,95,835,366,405,64,6
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Iredell,121,2,5,10,104,780,361,356,63,7
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Johnston,152,3,16,17,116,1463,404,950,109,11
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Lincoln,131,1,14,10,106,943,214,655,74,5
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Madison,14,0,2,0,12,178,74,82,22,4
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,New Hanover,179,0,25,24,130,1593,264,1269,60,14
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Onslow,214,3,26,19,166,1773,504,1161,108,13
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Pamlico,25,0,5,0,20,206,60,127,19,1
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Person,56,0,2,2,52,357,151,185,21,6
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Pitt,138,3,8,22,105,915,315,541,59,6
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Rockingham,70,1,22,10,37,700,232,415,53,0
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Rowan,149,4,16,16,113,999,265,636,98,11
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Union,235,3,77,23,132,1987,419,1449,119,7
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Wake,215,6,16,24,169,1376,375,857,144,22
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Wayne,206,2,2,24,178,1181,458,574,149,6
NORTH CAROLINA - Metropolitan Counties6,NORTH CAROLINA ,Yadkin,66,1,11,4,50,451,130,286,35,4
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Alleghany,19,0,11,1,7,72,26,39,7,1
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Ashe,57,0,14,1,42,151,68,71,12,1
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Avery,18,0,2,0,16,179,92,79,8,2
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Bladen,65,0,3,4,58,481,158,273,50,5
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Carteret,69,2,16,3,48,640,199,408,33,4
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Cherokee,68,0,13,4,51,763,228,477,58,7
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Chowan,21,0,3,1,17,95,47,42,6,0
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Dare,12,1,3,0,8,239,53,176,10,1
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Greene,60,4,24,2,30,304,131,145,28,1
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Hertford,28,5,4,11,8,184,62,102,20,2
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Macon,25,0,5,1,19,476,136,307,33,4
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,McDowell,59,1,8,5,45,881,380,411,90,12
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Mitchell,2,0,0,1,1,55,24,28,3,1
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Moore,62,1,9,7,45,580,173,385,22,3
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Pasquotank,64,0,6,7,51,233,93,118,22,4
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Richmond,178,2,21,27,128,1007,411,505,91,11
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Robeson,717,22,12,90,593,2525,1238,1110,177,39
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Sampson,195,4,22,24,145,877,425,385,67,12
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Scotland,59,1,5,12,41,325,170,128,27,8
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Stanly,24,1,3,2,18,481,203,240,38,2
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Swain,27,2,4,2,19,242,118,91,33,0
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Transylvania,38,0,14,0,24,257,78,163,16,3
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Tyrrell,4,0,1,0,3,23,10,12,1,0
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Vance,125,4,12,8,101,546,206,299,41,13
